Date,Close
11/10/2016,7.17
11/11/2016,7.27
11/14/2016,7.3
11/15/2016,7.52
11/16/2016,7.56
11/17/2016,7.49
11/18/2016,7.57
11/21/2016,7.59
11/22/2016,7.6
11/23/2016,7.47
11/25/2016,7.49
11/28/2016,7.46
11/29/2016,7.44
11/30/2016,7.71
12/1/2016,7.52
12/2/2016,7.59
12/5/2016,7.62
12/6/2016,7.57
12/7/2016,7.63
12/8/2016,7.83
12/9/2016,7.81
12/12/2016,7.76
12/13/2016,7.83
12/14/2016,7.7
12/15/2016,7.63
12/16/2016,7.58
12/19/2016,7.71
12/20/2016,7.5
12/21/2016,7.3
12/22/2016,7.17
12/23/2016,7.02
12/27/2016,7.08
12/28/2016,7
12/29/2016,6.95
12/30/2016,6.89
1/3/2017,6.96
1/4/2017,7.11
1/5/2017,7.12
1/6/2017,7.16
1/9/2017,7.12
1/10/2017,7.12
1/11/2017,7.22
1/12/2017,7.23
1/13/2017,7.27
1/17/2017,7.16
1/18/2017,7.21
1/19/2017,7.1
1/20/2017,7.13
1/23/2017,7.13
1/24/2017,7.21
1/25/2017,7.32
1/26/2017,7.31
1/27/2017,7.19
1/30/2017,7.05
1/31/2017,7.06
2/1/2017,7
2/2/2017,7
2/3/2017,7
2/6/2017,7.01
2/7/2017,7.14
2/8/2017,7.23
2/9/2017,7.3
2/10/2017,7.38
2/13/2017,7.39
2/14/2017,7.35
2/15/2017,7.4
2/16/2017,7.35
2/17/2017,7.49
2/21/2017,7.32
2/22/2017,7.24
2/23/2017,7.16
2/24/2017,7.08
2/27/2017,7.1
2/28/2017,6.96
3/1/2017,6.89
3/2/2017,6.89
3/3/2017,6.88
3/6/2017,6.76
3/7/2017,6.77
3/8/2017,6.68
3/9/2017,6.79
3/10/2017,6.84
3/13/2017,7.02
3/14/2017,7.04
3/15/2017,7.14
3/16/2017,7.17
3/17/2017,7.15
3/20/2017,7.2
3/21/2017,7.01
3/22/2017,7.04
3/23/2017,7.11
3/24/2017,7.07
3/27/2017,7.09
3/28/2017,7.03
3/29/2017,7.01
3/30/2017,6.95
3/31/2017,7.75
4/3/2017,7.8
4/4/2017,8.07
4/5/2017,7.92
4/6/2017,7.92
4/7/2017,7.81
4/10/2017,7.71
4/11/2017,7.7
4/12/2017,8.93
4/13/2017,8.64
4/17/2017,8.77
4/18/2017,8.73
4/19/2017,8.93
4/20/2017,9.1
4/21/2017,9.08
4/24/2017,9.29
4/25/2017,9.19
4/26/2017,9.2
4/27/2017,9.32
4/28/2017,9.34
5/1/2017,9.32
5/2/2017,9.27
5/3/2017,9.27
5/4/2017,9.25
5/5/2017 16:00:00,9.49
5/8/2017 16:00:00,9.4
5/9/2017 16:00:00,9.47
5/10/2017 16:00:00,9.52
5/11/2017 16:00:00,9.38
5/12/2017 16:00:00,9.35
5/15/2017 16:00:00,9.63
5/16/2017 16:00:00,10.18
5/17/2017 16:00:00,10.1
5/18/2017 16:00:00,10.11
